index,model,sentence_id,correct_form,correct_sentence,incorrect_sentence,incorrect_form,mutation_type,trigger_type,specific_trigger,layer_nll_correct,layer_nll_incorrect
4829,meta-llama/Llama-3.1-8B,cy_ccg_train:00427,de,"Pan ofynasom am de, deallasant yn union mai Prydeinwyr oeddem.","Pan ofynasom am te, deallasant yn union mai Prydeinwyr oeddem.",te,SM,L,am,"[13.103260869565217, 14.345108695652174, 14.144021739130435, 13.907608695652174, 14.519021739130435, 14.679347826086957, 15.10054347826087, 15.133152173913043, 15.959239130434783, 15.654891304347826, 14.744565217391305, 14.535326086956522, 14.736413043478262, 14.285326086956522, 14.459239130434783, 14.570652173913043, 14.19836956521739, 12.986413043478262, 12.611413043478262, 12.251358695652174, 12.565217391304348, 12.456521739130435, 12.574728260869565, 12.32336956521739, 11.886548913043478, 11.261209239130435, 11.22554347826087, 10.754076086956522, 9.986413043478262, 9.152428668478262, 8.278987718665082, 7.196915336277174, 5.872786148734715]","[13.21195652173913, 14.467391304347826, 13.97554347826087, 13.9375, 14.478260869565217, 14.41304347826087, 14.815217391304348, 14.86413043478261, 15.896739130434783, 15.53804347826087, 14.807065217391305, 14.66304347826087, 14.839673913043478, 14.26086956521739, 14.309782608695652, 14.483695652173912, 14.067934782608695, 12.910326086956522, 12.41304347826087, 12.08695652173913, 12.380434782608695, 12.315217391304348, 12.41304347826087, 12.112771739130435, 11.720108695652174, 11.203464673913043, 11.166440217391305, 10.748641304347826, 9.950407608695652, 9.130774456521738, 8.147876241932744, 7.219577955163044, 5.819773798403532]"
4830,meta-llama/Llama-3.1-8B,cy_ccg_test:00521,chymdeithasau,"Ym Mangor, mae Undeb y Myfyrwyr yn cynnig canolbwynt ar gyfer gweithgareddau ac adloniant ac mae ein holl glybiau a chymdeithasau am ddim i ymuno â nhw.","Ym Mangor, mae Undeb y Myfyrwyr yn cynnig canolbwynt ar gyfer gweithgareddau ac adloniant ac mae ein holl glybiau a cymdeithasau am ddim i ymuno â nhw.",cymdeithasau,AM,L,a,"[13.828846153846154, 13.609134615384615, 13.662980769230769, 13.753365384615385, 14.564423076923077, 14.559615384615384, 14.12451923076923, 14.847115384615385, 14.8125, 15.1625, 14.939423076923077, 14.651923076923078, 14.618269230769231, 13.998076923076923, 14.084615384615384, 14.251923076923077, 13.986538461538462, 12.547596153846154, 12.359615384615385, 11.971153846153847, 11.933173076923078, 11.647596153846154, 11.636538461538462, 11.537259615384615, 11.162259615384615, 10.487199519230769, 10.260757211538461, 9.68389423076923, 8.69735576923077, 7.574879807692308, 6.0976491487943205, 3.931009439321665, 2.5873954369471623]","[13.840384615384615, 13.724038461538461, 13.692307692307692, 13.830769230769231, 14.55673076923077, 14.577884615384615, 14.170192307692307, 14.88076923076923, 14.8375, 15.261538461538462, 15.055769230769231, 14.708653846153846, 14.725, 14.061538461538461, 14.086538461538462, 14.283653846153847, 14.014423076923077, 12.56298076923077, 12.375, 11.977884615384616, 11.942788461538461, 11.670673076923077, 11.6625, 11.590625, 11.228125, 10.55546875, 10.316045673076923, 9.742067307692308, 8.758413461538462, 7.6390625, 6.16316898052509, 3.9904716198260965, 2.624831511424138]"
4831,meta-llama/Llama-3.1-8B,cy_ccg_dev:00122,fod,"Byddech yn cael maddeuant am feddwl na all Eryri ond gael eu fwynhau yn iawn yn yr haf; wedi'r cyfan, dyna pan fydd y tywydd yn debygol o fod yn well (yn ddamcaniaethol o leiaf!).","Byddech yn cael maddeuant am feddwl na all Eryri ond gael eu fwynhau yn iawn yn yr haf; wedi'r cyfan, dyna pan fydd y tywydd yn debygol o bod yn well (yn ddamcaniaethol o leiaf!).",bod,SM,L,o,"[13.709821428571429, 13.59419642857143, 14.057589285714286, 14.107589285714285, 14.553571428571429, 13.851785714285715, 14.10982142857143, 14.240178571428572, 13.927678571428572, 13.960714285714285, 13.877678571428572, 13.808928571428572, 14.095535714285715, 13.683035714285714, 13.448214285714286, 13.769642857142857, 13.719642857142857, 12.675892857142857, 12.143303571428572, 11.371428571428572, 11.347321428571428, 11.12544642857143, 11.208035714285714, 10.860714285714286, 10.912723214285714, 9.890959821428572, 9.458816964285715, 8.686160714285714, 7.97109375, 7.1035086495535715, 5.675456891741072, 4.27215576171875, 3.0924948556082588]","[13.783035714285715, 13.669642857142858, 14.118303571428571, 14.126339285714286, 14.554464285714285, 13.935714285714285, 14.120535714285714, 14.248214285714285, 13.933928571428572, 13.915178571428571, 13.851785714285715, 13.79642857142857, 14.067857142857143, 13.629464285714286, 13.438392857142857, 13.772321428571429, 13.6625, 12.615625, 12.06875, 11.320089285714285, 11.309821428571428, 11.076785714285714, 11.1578125, 10.795758928571429, 10.879575892857142, 9.955538504464286, 9.518861607142858, 8.723786272321428, 8.017494419642857, 7.178358677455357, 5.730733816964285, 4.3328020368303575, 3.190482439313616]"
4832,meta-llama/Llama-3.1-8B,cy_ccg_train:01057,bobol,"Eleni, bydd pwyslais arbennig yn yr ardal Wyddeleg ar ailgylchu ac ymwybyddiaeth o'r amgylchedd yn gyffredinol er mwyn cadw'r byd yn lân wrth i bobol ymgynnull i sgwrsio.","Eleni, bydd pwyslais arbennig yn yr ardal Wyddeleg ar ailgylchu ac ymwybyddiaeth o'r amgylchedd yn gyffredinol er mwyn cadw'r byd yn lân wrth i pobol ymgynnull i sgwrsio.",pobol,SM,L,i,"[13.94894366197183, 14.015845070422536, 13.992957746478874, 14.202904929577464, 14.674295774647888, 14.076584507042254, 13.772887323943662, 14.033890845070422, 13.809859154929578, 13.819542253521126, 13.69894366197183, 13.873239436619718, 14.470070422535212, 13.827904929577464, 13.929577464788732, 13.751760563380282, 13.539612676056338, 12.473151408450704, 12.245598591549296, 11.549295774647888, 11.411531690140846, 11.14568661971831, 11.29137323943662, 11.029709507042254, 10.929357394366198, 9.589788732394366, 9.154599471830986, 8.680787852112676, 7.908258142605634, 6.816956426056338, 5.269992022447183, 3.7955537178147005, 2.5573679427026024]","[13.977992957746478, 14.03169014084507, 14.0625, 14.338028169014084, 14.742957746478874, 14.168133802816902, 13.856514084507042, 14.126320422535212, 13.816021126760564, 13.834507042253522, 13.727112676056338, 13.903169014084508, 14.522007042253522, 13.867517605633802, 13.95774647887324, 13.8125, 13.590669014084508, 12.497799295774648, 12.283890845070422, 11.566021126760564, 11.452464788732394, 11.20818661971831, 11.331205985915492, 11.031910211267606, 10.892385563380282, 9.574823943661972, 9.181888204225352, 8.698393485915492, 7.945229973591549, 6.853047975352113, 5.329466054137324, 3.842686612841109, 2.567704375361053]"
4833,meta-llama/Llama-3.1-8B,cy_ccg_train:00357,Lenyddol,"Yn y flwyddyn gyntaf, ceir y cyfle i ddilyn y modiwl Beirniadaeth Lenyddol Ymarferol, sydd yn eich dysgu sut i edrych ar farddoniaeth mewn ffordd wahanol, ac i edrych trwy'r cerddi i weld negeseuon cudd sydd yn bodoli.","Yn y flwyddyn gyntaf, ceir y cyfle i ddilyn y modiwl Beirniadaeth Llenyddol Ymarferol, sydd yn eich dysgu sut i edrych ar farddoniaeth mewn ffordd wahanol, ac i edrych trwy'r cerddi i weld negeseuon cudd sydd yn bodoli.",Llenyddol,SM,MS,fem_sing_noun_modifier,"[13.711206896551724, 14.233477011494253, 14.219109195402298, 14.563218390804598, 14.916666666666666, 14.706896551724139, 13.844827586206897, 13.833333333333334, 13.801005747126437, 14.052442528735632, 13.905172413793103, 13.762212643678161, 14.343390804597702, 13.86566091954023, 13.758261494252874, 13.74066091954023, 13.742097701149426, 12.630387931034482, 12.41882183908046, 11.792744252873563, 11.50969827586207, 11.410919540229886, 11.362787356321839, 10.88775143678161, 10.816810344827585, 9.779274425287356, 9.398796695402298, 8.71978268678161, 7.896192528735632, 7.111833243534483, 5.475635046246408, 4.0003075435243804, 2.251937800440295]","[13.677556818181818, 14.257102272727273, 14.198508522727273, 14.548650568181818, 14.939630681818182, 14.706676136363637, 13.786576704545455, 13.817116477272727, 13.850142045454545, 14.049005681818182, 13.872869318181818, 13.727982954545455, 14.388494318181818, 13.882102272727273, 13.797230113636363, 13.807883522727273, 13.773792613636363, 12.658735795454545, 12.511008522727273, 11.863636363636363, 11.578125, 11.475142045454545, 11.446377840909092, 10.916903409090908, 10.862926136363637, 9.813654119318182, 9.405894886363637, 8.718860973011363, 7.870794122869318, 7.110662286931818, 5.489614313299006, 3.950296575372869, 2.2125147472728384]"
4834,meta-llama/Llama-3.1-8B,cy_ccg_train:01013,Gymraeg,"Wrth i fi fyw yn Lloegr a gwrando bob dydd ar Radio Cymru, mae'n hawdd twyllo fy hun i feddwl bod Cymru'n wlad uniaith Gymraeg","Wrth i fi fyw yn Lloegr a gwrando bob dydd ar Radio Cymru, mae'n hawdd twyllo fy hun i feddwl bod Cymru'n wlad uniaith Cymraeg",Cymraeg,SM,MS,fem_sing_noun_modifier,"[13.012254901960784, 12.873161764705882, 12.943627450980392, 13.727328431372548, 14.117647058823529, 14.356617647058824, 14.009191176470589, 14.03799019607843, 13.743872549019608, 13.843137254901961, 14.144607843137255, 13.83578431372549, 14.348039215686274, 13.665441176470589, 13.417892156862745, 13.38296568627451, 13.263480392156863, 12.556372549019608, 11.998161764705882, 11.620098039215685, 11.322610294117647, 11.094975490196079, 11.132046568627452, 11.212928921568627, 10.961703431372548, 9.965226715686274, 9.419117647058824, 8.754595588235293, 7.767616421568627, 6.915900735294118, 5.259904450061274, 3.726065841375613, 2.4697546117446003]","[12.929086538461538, 12.842548076923077, 13.013822115384615, 13.731971153846153, 14.149038461538462, 14.323317307692308, 13.954326923076923, 13.997596153846153, 13.698317307692308, 13.786057692307692, 14.084134615384615, 13.832932692307692, 14.338942307692308, 13.698317307692308, 13.502403846153847, 13.420673076923077, 13.272836538461538, 12.68389423076923, 12.067908653846153, 11.6875, 11.39453125, 11.219350961538462, 11.237680288461538, 11.323016826923077, 11.02734375, 10.104717548076923, 9.49579326923077, 8.770733173076923, 7.7901141826923075, 6.978966346153846, 5.337763859675481, 3.7721944955679088, 2.4753733414870043]"
4835,meta-llama/Llama-3.1-8B,cy_ccg_train:00810,ddaeth,"Y ffermwyr yn galw am law, ac fe ddaeth, yn ddi-baid hyd ganol Mai, a gwyntoedd cryfion, eira, cenllysg a therfysg i'w ganlyn.","Y ffermwyr yn galw am law, ac fe daeth, yn ddi-baid hyd ganol Mai, a gwyntoedd cryfion, eira, cenllysg a therfysg i'w ganlyn.",daeth,SM,L,fe,"[13.630580357142858, 13.306919642857142, 13.321428571428571, 14.090401785714286, 14.958705357142858, 14.621651785714286, 14.003348214285714, 13.816964285714286, 14.022321428571429, 13.959263392857142, 13.966517857142858, 13.607142857142858, 13.983258928571429, 13.541294642857142, 13.544642857142858, 13.808035714285714, 13.698660714285714, 12.558035714285714, 11.930245535714286, 11.539620535714286, 11.52734375, 11.532924107142858, 11.579241071428571, 11.518415178571429, 11.148995535714286, 10.235909598214286, 10.135567801339286, 9.735874720982142, 9.267255510602679, 8.653673444475446, 7.344048636300223, 5.248583112444196, 3.617377144949777]","[13.644318181818182, 13.377272727272727, 13.325568181818182, 14.088636363636363, 14.885227272727272, 14.595454545454546, 13.957954545454545, 13.795454545454545, 14.040909090909091, 14.038068181818181, 14.002272727272727, 13.576136363636364, 14.017045454545455, 13.555681818181819, 13.607954545454545, 13.867045454545455, 13.725, 12.590340909090909, 11.947727272727272, 11.516477272727272, 11.532954545454546, 11.523295454545455, 11.497727272727273, 11.471875, 11.116761363636364, 10.183167613636364, 10.08828125, 9.695942826704545, 9.224045632102273, 8.622163529829546, 7.360944158380682, 5.374957830255682, 3.6736916281960226]"
4836,meta-llama/Llama-3.1-8B,cy_ccg_test:00350,waith,"Er bod y dyn yn byw ymhell o'i waith, mae e'n cerdded yna bob dydd.","Er bod y dyn yn byw ymhell o'i gwaith, mae e'n cerdded yna bob dydd.",gwaith,SM,L,'i,"[14.102678571428571, 13.872767857142858, 13.904017857142858, 14.368303571428571, 14.765625, 14.537946428571429, 14.504464285714286, 14.917410714285714, 14.305803571428571, 14.216517857142858, 14.055803571428571, 13.825892857142858, 13.840401785714286, 13.258928571428571, 13.154017857142858, 13.616071428571429, 13.417410714285714, 12.720982142857142, 12.196428571428571, 11.620535714285714, 11.5625, 10.919642857142858, 10.925223214285714, 10.7734375, 10.389508928571429, 9.750837053571429, 9.376674107142858, 9.112165178571429, 8.920200892857142, 8.032366071428571, 6.409040178571429, 5.184953962053571, 3.570242473057338]","[14.260775862068966, 13.591594827586206, 13.627155172413794, 14.051724137931034, 14.407327586206897, 14.502155172413794, 14.508620689655173, 14.900862068965518, 14.318965517241379, 14.247844827586206, 14.105603448275861, 13.801724137931034, 13.705818965517242, 13.081896551724139, 13.025862068965518, 13.53448275862069, 13.308189655172415, 12.579741379310345, 11.97844827586207, 11.504310344827585, 11.428879310344827, 10.883620689655173, 10.905172413793103, 10.723060344827585, 10.378771551724139, 9.72467672413793, 9.335668103448276, 9.053340517241379, 8.892780172413794, 7.959051724137931, 6.455684267241379, 5.202990301724138, 3.583825473127694]"
4837,meta-llama/Llama-3.1-8B,cy_ccg_train:00024,chynnal,"Mae Menter Caerdydd yn falch o gyhoeddi ar ôl llwyddiant ysgubol y digwyddiad eleni, bydd Gŵyl Tafwyl 2020 yn cael ei chynnal dros benwythnos","Mae Menter Caerdydd yn falch o gyhoeddi ar ôl llwyddiant ysgubol y digwyddiad eleni, bydd Gŵyl Tafwyl 2020 yn cael ei cynnal dros benwythnos",cynnal,AM,L,ei,"[13.908811475409836, 14.087090163934427, 13.579918032786885, 13.839139344262295, 14.282786885245901, 13.85655737704918, 13.459016393442623, 13.748975409836065, 13.348360655737705, 13.866803278688524, 13.758196721311476, 13.107581967213115, 13.581454918032787, 12.834016393442623, 12.841188524590164, 13.404456967213115, 12.981045081967213, 12.248719262295081, 12.080814549180328, 11.591188524590164, 11.485655737704919, 11.099129098360656, 10.96670081967213, 10.599641393442623, 10.414959016393443, 9.152792008196721, 8.772284836065573, 8.240378457991802, 7.475497886782787, 7.00743628329918, 5.629528608478483, 3.9806718669953893, 2.38998875852491]","[13.922916666666667, 14.109375, 13.672916666666667, 13.876041666666667, 14.329166666666667, 13.922916666666667, 13.6, 13.89375, 13.5125, 13.960416666666667, 13.835416666666667, 13.184375, 13.7390625, 12.947916666666666, 12.960416666666667, 13.47890625, 12.980729166666666, 12.267447916666667, 12.088411458333333, 11.56875, 11.50625, 11.06953125, 10.9171875, 10.501822916666667, 10.3875, 9.114973958333334, 8.758072916666666, 8.224072265625, 7.4709228515625, 7.010685221354167, 5.706231689453125, 4.055085245768229, 2.5022747039794924]"
4838,meta-llama/Llama-3.1-8B,cy_ccg_test:00936,bethau,Mi fyddan nhw hefyd yn cael cyfle i adrodd yn ôl i'w hysgol a'u hardal leol wrth i bethau symud ymlaen.,Mi fyddan nhw hefyd yn cael cyfle i adrodd yn ôl i'w hysgol a'u hardal leol wrth i pethau symud ymlaen.,pethau,SM,L,i,"[13.669270833333334, 13.42578125, 13.704427083333334, 14.377604166666666, 14.717447916666666, 14.44921875, 13.734375, 14.635416666666666, 14.40625, 14.389322916666666, 14.528645833333334, 14.395833333333334, 14.20703125, 13.962239583333334, 14.23828125, 14.481770833333334, 14.361979166666666, 13.299479166666666, 12.8203125, 12.53515625, 12.5078125, 12.473958333333334, 12.318359375, 12.470052083333334, 12.883463541666666, 11.137369791666666, 10.324544270833334, 9.859375, 8.962092081705729, 7.788594563802083, 6.2907867431640625, 3.9845784505208335, 2.3881462613741555]","[13.725260416666666, 13.4765625, 13.59765625, 14.319010416666666, 14.661458333333334, 14.486979166666666, 13.7265625, 14.54296875, 14.395833333333334, 14.381510416666666, 14.553385416666666, 14.45703125, 14.194010416666666, 13.93359375, 14.1875, 14.412760416666666, 14.243489583333334, 13.17578125, 12.65234375, 12.423177083333334, 12.442708333333334, 12.348958333333334, 12.244140625, 12.517578125, 12.940104166666666, 11.166015625, 10.355143229166666, 9.905924479166666, 8.981297810872396, 7.77508544921875, 6.3077138264973955, 3.9981104532877603, 2.421066641807556]"
4839,meta-llama/Llama-3.1-8B,cy_ccg_train:01166,ddod,"Ond mae rheswm da dros ddod â hwn wythnos ynghynt nag arfer, a rheswm cystal ei fod yn llai swmpus nag a fu ar gyfer Tregaron llynedd a steddfodau'r Urdd yn Ninbych a Llanymddyfri.","Ond mae rheswm da dros dod â hwn wythnos ynghynt nag arfer, a rheswm cystal ei fod yn llai swmpus nag a fu ar gyfer Tregaron llynedd a steddfodau'r Urdd yn Ninbych a Llanymddyfri.",dod,SM,L,dros,"[13.544520547945206, 13.60359589041096, 13.779109589041095, 14.175513698630137, 14.634417808219178, 14.229452054794521, 13.821061643835616, 14.226027397260275, 14.113869863013699, 14.07791095890411, 13.98458904109589, 14.007705479452055, 14.152397260273972, 13.576198630136986, 13.66095890410959, 14.205479452054794, 13.944777397260275, 12.892123287671232, 12.534246575342467, 11.586044520547945, 11.493150684931507, 11.165988869863014, 11.012842465753424, 10.864619006849315, 11.089362157534246, 10.322493043664384, 9.811439827696917, 9.186964897260275, 8.444456335616438, 7.813553483518835, 6.291861756207192, 4.801647447559931, 3.3729969181426585]","[13.520833333333334, 13.5390625, 13.730902777777779, 14.112847222222221, 14.56032986111111, 14.07638888888889, 13.762152777777779, 14.238715277777779, 14.083333333333334, 14.049479166666666, 13.9453125, 13.99826388888889, 14.152777777777779, 13.605902777777779, 13.691840277777779, 14.23263888888889, 13.91189236111111, 12.81423611111111, 12.50217013888889, 11.565972222222221, 11.486328125, 11.140190972222221, 10.971571180555555, 10.863606770833334, 11.096571180555555, 10.400132921006945, 9.838996039496529, 9.24006822374132, 8.494683159722221, 7.894232855902778, 6.38157484266493, 4.896721733940972, 3.4401623407999673]"
4840,meta-llama/Llama-3.1-8B,cy_ccg_test:00937,ogystal,Mae'n gyfle gwych iddyn nhw'n bersonol yn ogystal ag i'r gymuned maen nhw'n ei chynrychioli ac i'r prosiect yn gyffredinol.,Mae'n gyfle gwych iddyn nhw'n bersonol yn gogystal ag i'r gymuned maen nhw'n ei chynrychioli ac i'r prosiect yn gyffredinol.,gogystal,SM,MS,yn_complement_adj_noun,"[13.447916666666666, 13.727864583333334, 13.276692708333334, 13.988932291666666, 14.311197916666666, 13.536458333333334, 13.291666666666666, 13.66796875, 13.748697916666666, 13.8125, 14.069010416666666, 14.0078125, 14.549479166666666, 14.361979166666666, 14.4296875, 14.266927083333334, 14.298177083333334, 13.300130208333334, 12.669270833333334, 12.141927083333334, 12.014973958333334, 11.783854166666666, 11.560546875, 11.279947916666666, 10.867838541666666, 9.483072916666666, 9.079264322916666, 8.80029296875, 7.752848307291667, 6.805013020833333, 5.450154622395833, 3.9507535298665366, 2.3106937408447266]","[13.529336734693878, 13.794642857142858, 13.381377551020408, 13.955357142857142, 14.331632653061224, 13.688775510204081, 13.464285714285714, 13.89795918367347, 13.931122448979592, 13.99234693877551, 14.07015306122449, 14.042091836734693, 14.673469387755102, 14.392857142857142, 14.46938775510204, 14.291454081632653, 14.332908163265307, 13.252551020408163, 12.639668367346939, 12.136479591836734, 12.03826530612245, 11.778698979591837, 11.66326530612245, 11.330994897959183, 10.84375, 9.525829081632653, 9.02391581632653, 8.755420918367347, 7.812260841836735, 6.929049744897959, 5.759053132971939, 4.251204510124362, 2.6598669558155295]"
4841,meta-llama/Llama-3.1-8B,cy_ccg_test:00719,fod,Mae'r merched o Bangor Uni Boob Team newydd fod yn y swyddfa.,Mae'r merched o Bangor Uni Boob Team newydd bod yn y swyddfa.,bod,SM,L,newydd,"[14.853260869565217, 13.918478260869565, 13.88586956521739, 13.35054347826087, 13.869565217391305, 13.793478260869565, 13.394021739130435, 13.309782608695652, 13.369565217391305, 13.652173913043478, 13.834239130434783, 13.203804347826088, 13.10054347826087, 12.570652173913043, 12.146739130434783, 12.83695652173913, 12.307065217391305, 11.516304347826088, 11.271739130434783, 11.095108695652174, 10.861413043478262, 10.796195652173912, 10.684782608695652, 10.660326086956522, 10.490489130434783, 9.997961956521738, 9.845788043478262, 9.793648097826088, 9.464673913043478, 9.124745244565217, 8.172511888586957, 6.976676609205163, 4.58740234375]","[14.828804347826088, 14.0625, 14.157608695652174, 13.831521739130435, 14.388586956521738, 14.236413043478262, 13.646739130434783, 13.38586956521739, 13.380434782608695, 13.733695652173912, 13.842391304347826, 13.111413043478262, 13.0, 12.464673913043478, 12.105978260869565, 12.763586956521738, 12.122282608695652, 11.233695652173912, 11.016304347826088, 10.921195652173912, 10.677309782608695, 10.550951086956522, 10.377717391304348, 10.39945652173913, 10.28125, 10.01086956521739, 9.880434782608695, 9.783118206521738, 9.496985394021738, 9.33101222826087, 8.325534986413043, 7.049112071161685, 4.631050441576087]"
4842,meta-llama/Llama-3.1-8B,cy_ccg_test:00255,bob,"Mae tua 350000 o bobl yn cerdded i gopa'r Wyddfa bob blwyddyn, a thua 60000 arall yn cyrraedd y copa ar y trên bach.","Mae tua 350000 o bobl yn cerdded i gopa'r Wyddfa pob blwyddyn, a thua 60000 arall yn cyrraedd y copa ar y trên bach.",pob,SM,MS,fem_sing_noun_modifier,"[13.98404255319149, 13.852393617021276, 13.92220744680851, 14.283909574468085, 14.61436170212766, 14.21941489361702, 14.0, 13.834441489361701, 13.57845744680851, 13.68816489361702, 13.621010638297872, 13.34308510638298, 13.761968085106384, 13.117686170212766, 12.761968085106384, 12.408244680851064, 12.522606382978724, 11.846409574468085, 11.73404255319149, 11.132313829787234, 10.819813829787234, 10.573803191489361, 11.02061170212766, 10.575132978723405, 10.671875, 9.310671542553191, 8.65907579787234, 8.134807180851064, 7.7843874667553195, 7.241730385638298, 6.001225897606383, 4.22016289893617, 2.8983318856421936]","[14.002659574468085, 13.763297872340425, 13.966755319148936, 14.331117021276595, 14.663563829787234, 14.240691489361701, 14.034574468085106, 13.960771276595745, 13.711436170212766, 13.853058510638299, 13.77127659574468, 13.538563829787234, 13.930851063829786, 13.241356382978724, 12.900265957446809, 12.534574468085106, 12.695478723404255, 11.930186170212766, 11.82779255319149, 11.230718085106384, 10.90558510638298, 10.678191489361701, 11.13031914893617, 10.66722074468085, 10.767952127659575, 9.366356382978724, 8.75997340425532, 8.24542885638298, 7.893056017287234, 7.381877493351064, 6.1344124002659575, 4.350658660239362, 3.013229015025687]"
4843,meta-llama/Llama-3.1-8B,cy_ccg_dev:00058,gryf,"A dweud y gwir, rwyf am bleidleisio'n gryf iawn i ni wneud hynny.","A dweud y gwir, rwyf am bleidleisio'n cryf iawn i ni wneud hynny.",cryf,SM,MS,yn_complement_adj_noun,"[14.574596774193548, 14.53225806451613, 13.89516129032258, 13.836693548387096, 14.28225806451613, 13.786290322580646, 13.227822580645162, 13.985887096774194, 14.090725806451612, 14.713709677419354, 14.808467741935484, 14.381048387096774, 14.79233870967742, 14.100806451612904, 13.96774193548387, 14.125, 13.84274193548387, 12.703629032258064, 12.088709677419354, 11.673387096774194, 11.414314516129032, 11.597782258064516, 11.81350806451613, 11.703125, 11.032762096774194, 10.27671370967742, 10.016129032258064, 9.478074596774194, 8.858870967741936, 8.38608870967742, 6.8153947399508565, 5.042671449722782, 3.2930931583527596]","[14.533333333333333, 14.560416666666667, 13.95625, 13.845833333333333, 14.404166666666667, 14.010416666666666, 13.504166666666666, 14.104166666666666, 14.515625, 14.922916666666667, 14.883333333333333, 14.475, 14.891666666666667, 14.275, 14.052083333333334, 14.220833333333333, 13.989583333333334, 12.922916666666667, 12.39375, 11.941666666666666, 11.663541666666667, 11.759375, 11.975, 11.808854166666666, 11.194270833333333, 10.3015625, 10.094791666666667, 9.539322916666666, 8.941666666666666, 8.3609375, 6.798043314615885, 5.148195393880209, 3.4342166900634767]"
4844,meta-llama/Llama-3.1-8B,cy_ccg_train:01336,ddringo,"Mae 'nhaith i'n dechrau, fel aml i un, drwy ddringo'n bwyllog drwy Ryduchaf a Llidiardau ar ffordd wledig yr Arenig; y mynydd hwnnw o 'mlaen i drwy'r amser, ac yna'r Aran i'w weld wrth edrych i'r chwith.","Mae 'nhaith i'n dechrau, fel aml i un, drwy dringo'n bwyllog drwy Ryduchaf a Llidiardau ar ffordd wledig yr Arenig; y mynydd hwnnw o 'mlaen i drwy'r amser, ac yna'r Aran i'w weld wrth edrych i'r chwith.",dringo,SM,L,drwy,"[14.104634831460674, 13.682233146067416, 14.226474719101123, 14.645365168539326, 14.911516853932584, 14.553370786516854, 14.0561797752809, 13.973665730337078, 13.570224719101123, 13.436446629213483, 13.537219101123595, 13.081460674157304, 13.603230337078651, 13.257022471910112, 13.48876404494382, 13.617275280898877, 13.638342696629213, 12.730337078651685, 12.561095505617978, 11.853932584269662, 11.794066011235955, 11.708567415730338, 11.584620786516854, 11.335761938202246, 11.197331460674157, 10.492626404494382, 10.281864466292134, 9.860779494382022, 8.987118153089888, 8.520409058988765, 7.1389329888847435, 5.36615813180302, 3.8129027291630093]","[14.001420454545455, 13.712002840909092, 14.191051136363637, 14.600142045454545, 14.875710227272727, 14.556107954545455, 14.066761363636363, 13.94921875, 13.604403409090908, 13.416903409090908, 13.560369318181818, 13.098011363636363, 13.617897727272727, 13.301136363636363, 13.53125, 13.644176136363637, 13.666193181818182, 12.736860795454545, 12.587713068181818, 11.878196022727273, 11.768998579545455, 11.697443181818182, 11.580255681818182, 11.328924005681818, 11.199928977272727, 10.487393465909092, 10.2685546875, 9.845436789772727, 8.948930220170455, 8.507246537642045, 7.098608363758434, 5.304619182239879, 3.8112437508322974]"
4845,meta-llama/Llama-3.1-8B,cy_ccg_dev:00249,gynt,"Ein hwythnos olaf o ymarfer, ac mae hi wedi bod yn wythnos go wahanol i'r rheiny ddaeth gynt.","Ein hwythnos olaf o ymarfer, ac mae hi wedi bod yn wythnos go wahanol i'r rheiny ddaeth cynt.",cynt,SM,MS,adverb_time_place_manner,"[14.077702702702704, 14.275337837837839, 14.072635135135135, 14.611486486486486, 15.14864864864865, 14.567567567567568, 13.930743243243244, 14.172297297297296, 14.179054054054054, 14.249155405405405, 14.391891891891891, 14.035472972972974, 13.922297297297296, 13.246621621621621, 13.66385135135135, 13.52195945945946, 13.54391891891892, 12.56418918918919, 12.136824324324325, 11.72635135135135, 11.88766891891892, 11.715371621621621, 11.54983108108108, 11.418496621621621, 11.362119932432432, 9.948057432432432, 9.478357263513514, 8.865287162162161, 8.279653188344595, 7.68653663429054, 6.2324020798141895, 4.808197846283784, 3.492224203573691]","[14.298986486486486, 14.380067567567568, 14.076013513513514, 14.45608108108108, 15.057432432432432, 14.484797297297296, 13.85641891891892, 14.111486486486486, 14.265202702702704, 14.298141891891891, 14.386824324324325, 14.02027027027027, 13.93581081081081, 13.241554054054054, 13.635135135135135, 13.484797297297296, 13.579391891891891, 12.62331081081081, 12.214527027027026, 11.722972972972974, 11.899493243243244, 11.763513513513514, 11.565033783783784, 11.396537162162161, 11.274282094594595, 9.944679054054054, 9.506228885135135, 8.889780405405405, 8.337930215371621, 7.78028663429054, 6.3027145798141895, 4.954312711148648, 3.5998176368507178]"
