index,model,sentence_id,correct_form,correct_sentence,incorrect_sentence,incorrect_form,mutation_type,trigger_type,specific_trigger,layer_nll_correct,layer_nll_incorrect
3708,goldfish-models/cym_latn_1000mb,cy_ccg_dev:00079,chyfreithiwr,"Ganed y casglwr llyfrau, aelod seneddol, dyn busnes a chyfreithiwr, Enoch Salisbury, ar y 7ed o Dachwedd, 1819.","Ganed y casglwr llyfrau, aelod seneddol, dyn busnes a cyfreithiwr, Enoch Salisbury, ar y 7ed o Dachwedd, 1819.",cyfreithiwr,AM,L,a,"[44.25806404994084, 10.735022521935976, 9.07663851747146, 7.981315507911718, 7.163183767061967, 6.461468958224241, 5.653023647574278, 4.989644396763581, 4.583148126418774, 4.424733876608885, 4.114332045500095, 3.6576654756298432, 3.7633249171508045]","[43.60344365926889, 10.66476729282966, 9.07327982210196, 8.016127766324924, 7.198920449671837, 6.507714729756117, 5.7417173488782005, 5.047908200667455, 4.649915110606414, 4.492883505156407, 4.177094492774743, 3.731430353453526, 3.8111595261412172]"
3709,goldfish-models/cym_latn_1000mb,cy_ccg_train:00303,gael,Rhoddodd fy natganiad ysgrifenedig grynodeb teg o'r pwerau sydd ar gael i benaethiaid ac eraill i roi'r darpariaethau hynny ar waith.,Rhoddodd fy natganiad ysgrifenedig grynodeb teg o'r pwerau sydd ar cael i benaethiaid ac eraill i roi'r darpariaethau hynny ar waith.,cael,SM,L,ar,"[41.24362659454346, 9.14350762963295, 7.458234203181097, 6.079520261846483, 5.129360393288413, 4.7230609119537155, 4.481772165512666, 4.054594893490763, 3.6963525220718503, 3.5046451787098443, 3.374047499915053, 3.1828976829960345, 3.5533137141361033]","[41.20005771092006, 9.275858153189931, 7.639110569443021, 6.3185333875673155, 5.3899486177334825, 4.96973403852566, 4.739568556958277, 4.3415877203889455, 4.018247076859033, 3.8393073345567763, 3.7367041963568357, 3.5941784702465935, 3.958628399081395]"
3710,goldfish-models/cym_latn_1000mb,cy_ccg_test:00125,Genedlaethol,"Y mwyaf yw'r Eisteddfod Genedlaethol, Eisteddfod Genedlaethol yr Urdd ac Eisteddfod Ryngwladol Llangollen.","Y mwyaf yw'r Eisteddfod Genedlaethol, Eisteddfod Cenedlaethol yr Urdd ac Eisteddfod Ryngwladol Llangollen.",Cenedlaethol,SM,MS,fem_sing_noun_modifier,"[43.23138025071886, 8.554850603143374, 6.921116794149081, 6.089308815283908, 5.282480302577217, 4.654468863788578, 4.311294540762901, 3.9170002231451995, 3.534963666286785, 3.0584208266292183, 2.6983780579499177, 2.590556147500239, 2.8826755888359106]","[43.42444886101617, 8.971805663572418, 7.31209522485733, 6.503754573977655, 5.713227475889855, 5.067127614799473, 4.733200654387474, 4.399778414194265, 4.058467264009071, 3.5489248739451997, 3.1786318522839188, 2.9757399023947073, 3.2325983391880677]"
3711,goldfish-models/cym_latn_1000mb,cy_ccg_train:01332,fewn,"A hwythau'n llawer iawn mwy cyfarwydd â'r ardal na fi, mi wnes i ofyn i'r triawd sydd ar y panel am eu hargymhellion nhw - y rhan fwyaf o fewn i ffiniau bwrdeistref sirol Rhondda Cynon Taf, ac eraill y tu hwnt, yn anochel o ystyried ei daearyddiaeth, ond yn parhau o fewn cyrraedd y maes.","A hwythau'n llawer iawn mwy cyfarwydd â'r ardal na fi, mi wnes i ofyn i'r triawd sydd ar y panel am eu hargymhellion nhw - y rhan fwyaf o fewn i ffiniau bwrdeistref sirol Rhondda Cynon Taf, ac eraill y tu hwnt, yn anochel o ystyried ei daearyddiaeth, ond yn parhau o mewn cyrraedd y maes.",mewn,SM,L,o,"[40.625610435710236, 8.330027216388022, 6.669993210351095, 5.508713323417503, 4.870303781757898, 4.564542387009544, 4.310156986559057, 4.0886524386262275, 3.8629008367287874, 3.769463645553675, 3.7228081537571542, 3.561650289229446, 3.588926231125644]","[40.39767240075504, 8.446705850498642, 6.807853017646052, 5.663027110358919, 5.036121812758639, 4.734669609433588, 4.4812065750832994, 4.304923870852423, 4.0979211891741105, 4.042335884357111, 3.9727770464874888, 3.7862878892200946, 3.7687078245080023]"
3712,goldfish-models/cym_latn_1000mb,cy_ccg_train:00446,ofalu,Mae angen iddo ofalu nad yw'n cael ei ynysu.,Mae angen iddo gofalu nad yw'n cael ei ynysu.,gofalu,SM,MS,i_plus_NP,"[38.79351498530461, 7.649026008752676, 6.162254260136531, 5.237110174619234, 4.709699630737305, 4.2944246874405785, 4.387277621489305, 4.11190240085125, 3.9110291766432614, 3.5280052043784123, 3.2426541187585545, 3.1621770738409114, 3.1478836971979876]","[39.09818282494178, 7.970045832487253, 6.491323718657861, 5.5370404834930715, 4.983814129462609, 4.489736953606973, 4.610617469136532, 4.447695757334049, 4.2611313456526165, 3.864822872842734, 3.589485652995511, 3.459063724256479, 3.473289293451951]"
3713,goldfish-models/cym_latn_1000mb,cy_ccg_train:00182,blwyddyn,Hoffwn feddwl bod gwir werth y datblygiadau hyn i'w gweld yn y cynnyrch safonol a gyhoeddir bob blwyddyn a'r ystod o lyfrau sydd bellach ar gael i adlewyrchu diddordebau darllen y Gymru gyfoes.,Hoffwn feddwl bod gwir werth y datblygiadau hyn i'w gweld yn y cynnyrch safonol a gyhoeddir bob flwyddyn a'r ystod o lyfrau sydd bellach ar gael i adlewyrchu diddordebau darllen y Gymru gyfoes.,flwyddyn,no_SM,no_mutation,no_mutation,"[40.59587287902832, 8.987942124788578, 7.464269694227439, 6.404319025194034, 5.578054278850173, 5.152099206852607, 4.848963785438966, 4.449505000924453, 4.156478083620851, 3.8874378649470134, 3.8361206943025956, 3.5213174818035884, 3.8774922161530228]","[40.51853282635029, 9.08100571235021, 7.5940643812601385, 6.530207324199951, 5.696259565460376, 5.280937027663756, 4.991069124486202, 4.597225691645574, 4.316576931673365, 4.042810515620006, 3.999556971188539, 3.6885822850924272, 4.042792187287257]"
3714,goldfish-models/cym_latn_1000mb,cy_ccg_test:00113,chanu,"Cystadlaethau ym maes canu, llefaru, dawnsio a chanu offerynnau yw canolbwynt yr Eisteddfod, ond mae llawer o bobl ifanc nad ydynt yn cystadlu yn mynd i'r Eisteddfod bob blwyddyn hefyd.","Cystadlaethau ym maes canu, llefaru, dawnsio a canu offerynnau yw canolbwynt yr Eisteddfod, ond mae llawer o bobl ifanc nad ydynt yn cystadlu yn mynd i'r Eisteddfod bob blwyddyn hefyd.",canu,AM,L,a,"[42.131399257763015, 9.250771508829013, 7.730519693948932, 6.592264038938525, 5.737002305787158, 5.157931423066436, 4.634314606117235, 4.120109043814041, 3.8005127093276463, 3.465311139217905, 3.120224523584585, 2.849932380524036, 3.25652439519763]","[41.82548445624274, 9.241208945174474, 7.7080355136579755, 6.593883987969241, 5.755550318523436, 5.170511703233461, 4.685389138355449, 4.200195058374791, 3.8832047713568083, 3.5313446800652386, 3.1952219230903163, 2.915229375297959, 3.324668198773587]"
3715,goldfish-models/cym_latn_1000mb,cy_ccg_dev:00327,wefan,"Wrth gofnodi eich darlleniadau i'r wefan, plîs nodwch "" dim cofnod "" ar gyfer y dyddiau rydych i fwrdd o'r ysgol.","Wrth gofnodi eich darlleniadau i'r gwefan, plîs nodwch "" dim cofnod "" ar gyfer y dyddiau rydych i fwrdd o'r ysgol.",gwefan,SM,MS,def_art_fem_sing_noun,"[42.06268548965454, 9.434750852840287, 7.863129068964294, 6.748876213761313, 6.1875636497778554, 5.88739715489958, 6.050769338783409, 5.9599628908825775, 5.537721244618297, 5.363340598664114, 5.0851732191762755, 4.818599086520927, 4.7336261575775485]","[41.92681428364345, 9.637671885745865, 8.07858331262001, 6.998460922656315, 6.453485005668232, 6.1220296160983185, 6.276567509131772, 6.140033015582178, 5.707140221127442, 5.516151281871966, 5.258592388193522, 5.017926540757928, 4.9031883025808]"
3716,goldfish-models/cym_latn_1000mb,cy_ccg_test:00438,bosib,"Rhoddodd hyn gryfder i de Gaulle yn nhrafodaethau Évian ym Mai 1961, ond oherwydd ei fynegiadau cyhoeddus niferus o'i ddymuniad i ddod â therfyn i'r rhyfel mor gynted ag oedd yn bosib, bu rhaid iddo wneud nifer o gonsesiynau i'r FLN.","Rhoddodd hyn gryfder i de Gaulle yn nhrafodaethau Évian ym Mai 1961, ond oherwydd ei fynegiadau cyhoeddus niferus o'i ddymuniad i ddod â therfyn i'r rhyfel mor gynted ag oedd yn posib, bu rhaid iddo wneud nifer o gonsesiynau i'r FLN.",posib,SM,MS,yn_complement_adj_noun,"[43.51708510716756, 9.308976506690184, 7.85635401631395, 6.783933348658805, 6.001575103991976, 5.432102906455596, 5.166759138926864, 4.856885955117954, 4.495395396797297, 4.276978399798584, 4.042238932087397, 3.891595640126616, 4.140963625488803]","[43.502923552195234, 9.398073021570841, 7.930274135743578, 6.867101699781293, 6.095499011936287, 5.529397973914941, 5.281855284795165, 4.980194201203995, 4.633549052872695, 4.384667522778424, 4.142986517135674, 3.995532798363517, 4.2493999434247]"
3717,goldfish-models/cym_latn_1000mb,cy_ccg_dev:00366,Genedlaethol,"Wythnos yma daeth y cadarnhad bod yr Eisteddfod Genedlaethol, Eisteddfod Llangollen a'r Sioe Frenhinol wedi eu gohirio am flwyddyn arall.","Wythnos yma daeth y cadarnhad bod yr Eisteddfod Cenedlaethol, Eisteddfod Llangollen a'r Sioe Frenhinol wedi eu gohirio am flwyddyn arall.",Cenedlaethol,SM,MS,fem_sing_noun_modifier,"[42.46843650817871, 9.428241873979568, 8.001287302672862, 7.003878829777241, 6.115771831572056, 5.460045732259751, 5.01845212623477, 4.513819852173328, 3.755296846330166, 3.451122163981199, 3.0372290057316422, 2.7954708264023065, 3.097234769910574]","[42.525283126831056, 9.740279071331024, 8.2818889144063, 7.283424358665943, 6.384622699022293, 5.745517674535513, 5.293440382182598, 4.79391152843833, 4.016198440492153, 3.7372281212359666, 3.361890435218811, 3.1077237755060194, 3.3971145693957805]"
3718,goldfish-models/cym_latn_1000mb,cy_ccg_train:01221,ddarpar,Mae'r sgiliau a'r profiadau y byddwch yn eu hennill yn cael eu gwerthfawrogi'n fawr gan ddarpar gyflogwyr ac yn caniatáu i'n graddedigion ddilyn amrywiaeth eang o yrfaoedd.,Mae'r sgiliau a'r profiadau y byddwch yn eu hennill yn cael eu gwerthfawrogi'n fawr gan darpar gyflogwyr ac yn caniatáu i'n graddedigion ddilyn amrywiaeth eang o yrfaoedd.,darpar,SM,L,gan,"[41.46964083491145, 9.068908233900327, 7.2827209334921195, 5.814117230273582, 4.797236117760877, 4.085204587393516, 3.6754661063487464, 3.2740037332767167, 2.8433526760168575, 2.5163066619472274, 2.1392951822962387, 1.9808324959382377, 2.0032471125895106]","[41.41256234452531, 9.140515411222303, 7.3436291390979616, 5.859414807848029, 4.865639359363027, 4.161165651638766, 3.7553045098241924, 3.370101184659713, 2.9609213425224095, 2.6498503388516053, 2.284310806106864, 2.1328735210456116, 2.1650351364845157]"
3719,goldfish-models/cym_latn_1000mb,cy_ccg_train:00036,ddel,"Pan benderfynodd yr Undeb Ewropeaidd i gefnogiGweriniaeth Iwerddon I wrthod unrhyw ddel oedd yn rhoi unrhyw isadeiledd ar y ffin rhwng y weriniaeth a Gogledd Iwerddon, roedd waeth I Brydain rhoi'r ffidil yn y to am gael cytundeb masnachu rhydd rhwng y Deyrnas a'r Undeb.","Pan benderfynodd yr Undeb Ewropeaidd i gefnogiGweriniaeth Iwerddon I wrthod unrhyw del oedd yn rhoi unrhyw isadeiledd ar y ffin rhwng y weriniaeth a Gogledd Iwerddon, roedd waeth I Brydain rhoi'r ffidil yn y to am gael cytundeb masnachu rhydd rhwng y Deyrnas a'r Undeb.",del,SM,L,unrhyw,"[42.38669053563532, 9.761153646235195, 8.198054503579185, 7.091541124911943, 6.353086749952778, 5.907591241236143, 5.619123364710864, 5.359770564221829, 5.161139693128753, 4.869997548049246, 4.504650318285644, 4.139791687432115, 4.277597734484962]","[42.20180194782761, 9.75018817073894, 8.167492807895508, 7.064189926809016, 6.3249910887647065, 5.852924695431764, 5.561050376081663, 5.261286895194987, 5.110616181098487, 4.867850575284189, 4.500347562564783, 4.1979777926737265, 4.365401438859133]"
3720,goldfish-models/cym_latn_1000mb,cy_ccg_dev:00224,gryf,"A'r pwynt yw bod ysbryd y gymuned ym Mlaenau a'r pentrefi cyfagos  yn y ""Fro"" mor gryf, ac yn gymaint o ganolbwynt bywyd yn yr ardal, fel na fydd yn eich synnu fod adfywio'r ardal wedi'i arwain yn bennaf gan y preswylwyr eu hunain.","A'r pwynt yw bod ysbryd y gymuned ym Mlaenau a'r pentrefi cyfagos  yn y ""Fro"" mor cryf, ac yn gymaint o ganolbwynt bywyd yn yr ardal, fel na fydd yn eich synnu fod adfywio'r ardal wedi'i arwain yn bennaf gan y preswylwyr eu hunain.",cryf,SM,L,mor,"[40.63156076204979, 8.860087216910669, 7.250550816246008, 5.990219091081013, 4.88210425446978, 4.253862237589339, 4.061743352025495, 3.9869851440948954, 3.988711113646879, 3.8010358793692567, 3.6449747464730073, 3.441586313122031, 3.2922710125192496]","[40.42241293697034, 8.913805786835946, 7.300197307841253, 6.048616239201214, 4.939603980788488, 4.3265278410103365, 4.150630591042592, 4.082783213500881, 4.111084349769151, 3.9175465660706417, 3.770384981691585, 3.570334877108492, 3.410597639047872]"
3721,goldfish-models/cym_latn_1000mb,cy_ccg_train:00292,fod,"Erbyn diwedd y 1920au felly, yr oedd yr Urdd wedi tyfu o fod yn fudiad cylchgrawn i fod yn fudiad gweithredol a deinamig.","Erbyn diwedd y 1920au felly, yr oedd yr Urdd wedi tyfu o bod yn fudiad cylchgrawn i fod yn fudiad gweithredol a deinamig.",bod,SM,L,o,"[41.17528774120189, 9.4510455749653, 7.921375729419567, 6.863212565581004, 5.8324052238905875, 5.404148543322528, 4.950985494587156, 4.328154589015025, 4.036706615791276, 3.5346795675103313, 3.3322497238577515, 3.131985693652597, 3.226054548665329]","[41.2229776735659, 9.50691904845061, 8.000215144069106, 6.956114751321298, 5.90768285813155, 5.492700806370488, 5.097977936267853, 4.552171851197879, 4.3245194820618185, 3.8717802484968193, 3.640411808465918, 3.466751780119483, 3.545350966768132]"
3722,goldfish-models/cym_latn_1000mb,cy_ccg_test:00766,ddiolch,"Yn olaf, mae'n gwbl briodol i ni fel Cymdeithas ddiolch i'r Gweinidog Addysg Kirsty Williams gan fod ei pharodrwydd hi i ymchwilio o ddifri i gŵyn wedi anfon neges glir i awdurdodau lleol ledled Cymru y bydd yn rhaid iddynt gymryd o ddifri'r Côd newydd sydd â rhagdyb o blaid ysgolion gwledig.","Yn olaf, mae'n gwbl briodol i ni fel Cymdeithas diolch i'r Gweinidog Addysg Kirsty Williams gan fod ei pharodrwydd hi i ymchwilio o ddifri i gŵyn wedi anfon neges glir i awdurdodau lleol ledled Cymru y bydd yn rhaid iddynt gymryd o ddifri'r Côd newydd sydd â rhagdyb o blaid ysgolion gwledig.",diolch,SM,MS,direct_object_mutation,"[42.74073379270492, 9.132696519455601, 7.639397828689506, 6.442380405722126, 5.61885087354289, 5.181665916837031, 4.778049684309911, 4.464559083023379, 4.088516518053028, 3.7447778534354463, 3.6061179373683707, 3.4208884378895164, 3.6300967248351945]","[42.62125445950416, 9.098021533220045, 7.626591800081153, 6.42917804945741, 5.646692705490897, 5.2187275530229655, 4.831584780086433, 4.530438821732758, 4.18082586615797, 3.875841069380723, 3.7282771492722415, 3.5211528070841824, 3.727076236038439]"
3723,goldfish-models/cym_latn_1000mb,cy_ccg_train:00586,Gyngor,"Mewn cyfarfod o Gyngor Dinas Bangor dywedodd Cadeirydd y Pwyllgor Cyllid wrth y Cyngor fod Iechyd Cyhoeddus Cymru yn defnyddio'r term ""De Bangor"", wrth drafod ffigyrau brechu Covid-19.","Mewn cyfarfod o Cyngor Dinas Bangor dywedodd Cadeirydd y Pwyllgor Cyllid wrth y Cyngor fod Iechyd Cyhoeddus Cymru yn defnyddio'r term ""De Bangor"", wrth drafod ffigyrau brechu Covid-19.",Cyngor,SM,L,o,"[42.52062292659984, 9.131941476288963, 7.594044405528727, 6.461660431150128, 5.818600130650927, 5.528545157874332, 5.2937181542682294, 4.889262778684497, 4.550959383356659, 4.177472500842722, 3.9840071789701197, 3.8288190155563986, 4.423694655463538]","[42.20354450450224, 9.200667024535292, 7.681184360867038, 6.565896414055982, 5.910832984263406, 5.572802277391448, 5.3577238591935705, 4.958683241925695, 4.640325623400071, 4.265811600256711, 4.094376845285296, 3.952150464934461, 4.517034177723176]"
3724,goldfish-models/cym_latn_1000mb,cy_ccg_train:00972,ddyn,Yr oeddem yn uchel yng ngolwg pawb wedi i ddyn y llywodraeth wenu arnom.,Yr oeddem yn uchel yng ngolwg pawb wedi i dyn y llywodraeth wenu arnom.,dyn,SM,L,i,"[41.84110975265503, 9.025223046541214, 8.029717192053795, 7.381661880761385, 7.162694757804275, 6.695508167147636, 6.595303690060973, 6.197579199448228, 5.892415687441826, 5.797511551529169, 5.3676829524338245, 5.054838452488184, 5.3206933829933405]","[41.148372292518616, 9.208997339010239, 8.250159587711096, 7.49165428057313, 7.244790039025247, 6.727398790419102, 6.666065527126193, 6.337178347632289, 6.07952930405736, 6.060991071164608, 5.693743780255318, 5.396222438663244, 5.6232484225183725]"
3725,goldfish-models/cym_latn_1000mb,cy_ccg_train:00322,gyfrwng,"Ers pedair blynedd, mae Cymdeithas yr Iaith wedi bod yn galw am newidiadau er mwyn sicrhau bod digon o athrawon cyfrwng Cymraeg er mwyn cyrraedd targed y Llywodraeth o filiwn o siaradwyr erbyn 2050 gan gynnwys gosod targedau statudol ar golegau hyfforddi athrawon er mwyn cynyddu canrannau'r bobol fydd yn addysgu drwy gyfrwng y Gymraeg.","Ers pedair blynedd, mae Cymdeithas yr Iaith wedi bod yn galw am newidiadau er mwyn sicrhau bod digon o athrawon cyfrwng Cymraeg er mwyn cyrraedd targed y Llywodraeth o filiwn o siaradwyr erbyn 2050 gan gynnwys gosod targedau statudol ar golegau hyfforddi athrawon er mwyn cynyddu canrannau'r bobol fydd yn addysgu drwy cyfrwng y Gymraeg.",cyfrwng,SM,L,drwy,"[42.087305227915444, 9.050393449266751, 7.537016335253914, 6.440915596097087, 5.535447605481992, 4.904198486109575, 4.4696495183122655, 4.093889746683029, 3.7584253441833426, 3.2152115883247463, 2.8090697530249598, 2.600920988766787, 2.8689448850695043]","[42.12150678634644, 9.265438490112622, 7.729411191865802, 6.619023555129146, 5.697266230018188, 5.0650011842449505, 4.683785061196734, 4.308532446964334, 3.9844439636489066, 3.419930400850717, 3.0224861773545855, 2.803215586549292, 3.022235201857984]"
3726,goldfish-models/cym_latn_1000mb,cy_ccg_train:00482,briodas,Nid fu plant o'r briodas hon.,Nid fu plant o'r priodas hon.,priodas,SM,MS,def_art_fem_sing_noun,"[38.797411155700686, 8.665481987595559, 7.256715227663517, 6.237128840386868, 5.437019842863083, 5.1153783343732355, 5.1479552134871485, 4.898776671104133, 5.149145379289985, 5.578430468216538, 4.980785747803748, 4.199519144371152, 3.8641855414956807]","[38.52045192718506, 9.339463117718697, 7.828188873827457, 6.888178732991219, 6.2670668810606, 5.860666423290968, 5.973409442603588, 5.760719699971378, 6.08952178247273, 6.549942760914564, 6.0204155461862685, 5.183188865706325, 4.802245605923235]"
3727,goldfish-models/cym_latn_1000mb,cy_ccg_train:00940,gyfundeb,Yn sicr dylai ryw gyfundeb cymwynasgar ddyfeisio cynllun i addysgu'r Cymry.,Yn sicr dylai ryw cyfundeb cymwynasgar ddyfeisio cynllun i addysgu'r Cymry.,cyfundeb,SM,L,ryw,"[41.9102965593338, 9.108024245128036, 8.276865706779063, 7.58338744181674, 7.18087458179798, 6.976242408156395, 6.6976419183192775, 6.426740587106906, 6.209132846677676, 6.196745774708688, 5.820365590509027, 5.558442641282454, 6.072246938711032]","[40.501913960774736, 9.671314446131388, 8.915491967399914, 8.20184843291839, 7.63650073322157, 7.3433409883330265, 7.1905558746308085, 7.018806978066762, 6.613651231490076, 6.663256352643172, 6.534852778414885, 6.272533508762717, 6.81229031085968]"
3728,goldfish-models/cym_latn_1000mb,cy_ccg_train:00232,gwrs,"Sylfaenol iawn oedd yr adnoddau yn y gwersyll ar y dechrau, er hynny doedd dim trafferth denu cenedlaethau o blant a phobl ifanc a dyrrai yno i gymryd rhan yng ngweithgareddau awyr agored ar Lyn Tegid, ar y mynyddoedd o gwmpas ac wrth gwrs i wneud ffrindiau newydd o bob cwr o Gymru.","Sylfaenol iawn oedd yr adnoddau yn y gwersyll ar y dechrau, er hynny doedd dim trafferth denu cenedlaethau o blant a phobl ifanc a dyrrai yno i gymryd rhan yng ngweithgareddau awyr agored ar Lyn Tegid, ar y mynyddoedd o gwmpas ac wrth cwrs i wneud ffrindiau newydd o bob cwr o Gymru.",cwrs,SM,L,wrth,"[41.50161946830103, 9.140151427964033, 7.554808424691022, 6.235534897800219, 5.494207076602063, 5.009753129366091, 4.80699888945131, 4.537393227156441, 4.277851151973325, 4.115767481823657, 3.754045829366324, 3.475928408898792, 3.766266033495382]","[41.38469013925326, 9.243757074162112, 7.644245883165779, 6.322307643748946, 5.6141393836271964, 5.141806095459704, 4.957555924747455, 4.700278806673773, 4.461872593862778, 4.323344266199965, 3.9448813545059855, 3.642230960935102, 3.8827676111990113]"
3729,goldfish-models/cym_latn_1000mb,cy_ccg_train:00626,barhad,"Cafodd y Ddeddf ei diddymu gan Ddeddf Trwyddedu 1961, a oedd yn caniatáu i awdurdodau lleol yng Nghymru i gynnal polau o'u trigolion ar barhad y gwaharddiad os oedd o leiaf 500 o bleidleiswyr yn gofyn am bôl.","Cafodd y Ddeddf ei diddymu gan Ddeddf Trwyddedu 1961, a oedd yn caniatáu i awdurdodau lleol yng Nghymru i gynnal polau o'u trigolion ar parhad y gwaharddiad os oedd o leiaf 500 o bleidleiswyr yn gofyn am bôl.",parhad,SM,L,ar,"[43.01680309122259, 9.502551198005676, 7.946772352538326, 6.670558171854778, 5.698192592879588, 5.160605133934454, 4.887424417348071, 4.5361714727160605, 4.172698427669027, 3.8390012822029265, 3.511083631606942, 3.4393789328380744, 3.5732384991451083]","[42.96747350692749, 9.58084419911558, 8.01360663974827, 6.719619882716374, 5.779592881656506, 5.248024627566338, 4.960733777250756, 4.630512258376587, 4.329478425397114, 3.9777228220958603, 3.69386301248927, 3.652267241723497, 3.7777883427598598]"
3730,goldfish-models/cym_latn_1000mb,cy_ccg_train:00846,Gymraeg,"Mae hyn yn rhoi camargraff, a does dim cymhelliant i ysgolion gynnig mwy o ddarpariaeth Gymraeg i ddisgyblion.","Mae hyn yn rhoi camargraff, a does dim cymhelliant i ysgolion gynnig mwy o ddarpariaeth Cymraeg i ddisgyblion.",Cymraeg,SM,MS,fem_sing_noun_modifier,"[40.63490444680919, 9.110477869925292, 7.833827036878337, 6.886669028064479, 5.979982655333436, 5.342797876052234, 4.8828312871248825, 4.624782264880512, 4.385795318238113, 4.1446972602735395, 3.8942574416489704, 3.5895851776003838, 3.564342496835667]","[40.7770241447117, 8.95943388990734, 7.71587707426237, 6.820627337564593, 5.932447018830673, 5.30028681586618, 4.837564010982928, 4.615362660392471, 4.401788177373617, 4.168049835316513, 3.9504937566816807, 3.645320421003777, 3.617311290424803]"
3731,goldfish-models/cym_latn_1000mb,cy_ccg_train:00688,fynd,Oedd bron iawn i Mererid fynd hebddon ni.,Oedd bron iawn i Mererid mynd hebddon ni.,mynd,SM,MS,i_plus_NP,"[42.9021500674161, 10.918698831038041, 9.548526780171828, 8.669327860528773, 7.802763662555001, 7.1988342079249295, 6.561150074005127, 6.323591644113714, 6.085329811681401, 5.85254630310969, 5.649204468185252, 5.207464298064059, 5.918140701780265]","[42.690625797618516, 10.946924621408636, 9.606191797689958, 8.811481714248657, 7.960005305030129, 7.2954928278923035, 6.673860539089549, 6.470056539232081, 6.313091047785499, 6.180809053507718, 6.045262534510005, 5.548348672688007, 6.287502642382275]"
3732,goldfish-models/cym_latn_1000mb,cy_ccg_test:00320,gyflawn,Gweler anifail am restr gyflawn.,Gweler anifail am restr cyflawn.,cyflawn,SM,MS,fem_sing_noun_modifier,"[40.94276019505092, 9.175174883433751, 7.857312202453613, 7.299629143306187, 7.118284123284476, 7.253563225269318, 7.48212787934712, 7.565969058445522, 7.168873203652246, 6.585078829101154, 6.505167765276773, 6.016395245279584, 6.41351113894156]","[41.992274965558735, 9.801323056221008, 8.626971244812012, 8.022769945008415, 7.566445767879486, 7.676176543746676, 7.859685463564737, 7.836908216987338, 7.545948262725558, 7.035893853221621, 7.015531799622944, 6.461868303162711, 6.737148309392588]"
3733,goldfish-models/cym_latn_1000mb,cy_ccg_dev:00400,ddymchwel,"Dywed Cyngor Gwynedd y bydd y gwaith o ddymchwel adeiladau rhif 164 a 166 ar y stryd yn cychwyn ar 1 Chwefror, ac fe fydd yn cael ei gwblhau mewn dwy ran.","Dywed Cyngor Gwynedd y bydd y gwaith o dymchwel adeiladau rhif 164 a 166 ar y stryd yn cychwyn ar 1 Chwefror, ac fe fydd yn cael ei gwblhau mewn dwy ran.",dymchwel,SM,L,o,"[38.36777338300433, 9.084317312921797, 7.594762309959957, 6.400915232726506, 5.668184951373509, 5.012683476720538, 4.64122126528195, 4.163797678266253, 3.73721021179642, 3.3427752217543976, 3.0240645139877285, 2.820304114371538, 2.8840807830116577]","[38.27852450779506, 9.17662033694131, 7.675095578602382, 6.499745564801352, 5.7612669595650265, 5.069538524321147, 4.70317531142916, 4.219803823743548, 3.8094097243888037, 3.421325360717518, 3.1317294967493843, 2.9865445942218813, 3.0750718151352237]"
3734,goldfish-models/cym_latn_1000mb,cy_ccg_train:00411,bob,Cofia bod rhaid i chdi ddechrau bob brawddeg gyda phrif lythyren.,Cofia bod rhaid i chdi ddechrau pob brawddeg gyda phrif lythyren.,pob,SM,MS,fem_sing_noun_modifier,"[43.13048861576961, 10.187989941010109, 8.649203543479626, 7.3879054349202375, 6.721709359150666, 6.435416849759909, 5.916034660087182, 5.318110251655946, 4.9938824979158545, 4.384246049019007, 4.276582225010945, 4.080905320552679, 4.849531993843042]","[43.072685975294846, 9.847134516789364, 8.574011669709133, 7.5060491653589105, 6.8244203466635485, 6.44397922204091, 5.742735780775547, 5.140040845825122, 4.743629765052062, 4.2231694138967075, 4.192618711636617, 3.9892914501520305, 4.778573065423048]"
3735,goldfish-models/cym_latn_1000mb,cy_ccg_train:01189,Lundain,"Aeth mwy o bobl i Sheffield, Manceinion neu Lundain nag a ddaeth i'r de, yn bennaf oherwydd ei bod yn llawer haws cyrraedd y dinasoedd hynny na chyrraedd De Cymru.","Aeth mwy o bobl i Sheffield, Manceinion neu Llundain nag a ddaeth i'r de, yn bennaf oherwydd ei bod yn llawer haws cyrraedd y dinasoedd hynny na chyrraedd De Cymru.",Llundain,SM,L,neu,"[40.270022286309135, 9.191996836000019, 7.689212019451791, 6.411701064608577, 5.531463524844083, 5.125772871697943, 4.884558039820856, 4.398940761677093, 4.136675647356444, 3.7123560522579484, 3.260392362044917, 3.09489604499605, 3.3801715167032347]","[40.11508136325412, 9.117774628930622, 7.601336498020424, 6.343226043300496, 5.482565259043541, 5.06738817308926, 4.862212171778083, 4.394498805825909, 4.1731140276210175, 3.7524571037954755, 3.2968965375589, 3.1316099065459437, 3.413920572027564]"
