index,model,sentence_id,correct_form,correct_sentence,incorrect_sentence,incorrect_form,mutation_type,trigger_type,specific_trigger,layer_nll_correct,layer_nll_incorrect
6700,britllm/britllm-3b-v0.1,cy_ccg_train:00191,gymuned,"Ar lannau arfordir y gorllewin rhwng Bae Ceredigion a Mynyddoedd y Cambria, byddwch yn rhan o gymuned gyfeillgar, eang ei gorwelion, lle mae'r gorwel pell yn ysgogi uchelgais a dyhead.","Ar lannau arfordir y gorllewin rhwng Bae Ceredigion a Mynyddoedd y Cambria, byddwch yn rhan o cymuned gyfeillgar, eang ei gorwelion, lle mae'r gorwel pell yn ysgogi uchelgais a dyhead.",cymuned,SM,L,o,"[13.983487215909092, 8.958185369318182, 8.585671164772727, 8.671963778409092, 9.128062855113637, 9.169400301846592, 9.510525790127842, 9.358465021306818, 9.096012462269176, 8.942904385653408, 9.080502596768467, 8.901179920543324, 8.566565773703836, 8.579731334339488, 8.503909024325283, 8.491812966086648, 8.194072376598012, 8.053150177001953, 8.302111712369053, 8.15724043412642, 8.32041445645419, 8.194907448508523, 7.7237183397466485, 7.770352146842263, 7.145522702823985, 6.8185541304675015, 6.251010477542877, 5.382911790500987, 4.239659786224365, 3.933999948880889, 3.1024782169948923, 2.6665213839574293, 2.038723732937466]","[14.036665482954545, 8.988014914772727, 8.621670809659092, 8.680708451704545, 9.129039417613637, 9.198253284801137, 9.534318403764205, 9.378351384943182, 9.11931679465554, 8.926569158380682, 9.086539528586648, 8.921621149236506, 8.603431008078836, 8.608539928089488, 8.579992120916193, 8.519778164950283, 8.22123856977983, 8.08816216208718, 8.407702532681553, 8.191220370205967, 8.379918185147373, 8.238569779829545, 7.688445568084717, 7.775508230382746, 7.192303375764326, 6.875950412316755, 6.30373999747363, 5.400818152861162, 4.246795047413219, 3.9524739655581387, 3.1508160734718498, 2.727130188183351, 2.1667093851349573]"
6701,britllm/britllm-3b-v0.1,cy_ccg_test:00723,debyg,"Mae'r gwaith wedi hen fynd, ynghyd â'r gofeb, mae'n debyg.","Mae'r gwaith wedi hen fynd, ynghyd â'r gofeb, mae'n tebyg.",tebyg,SM,MS,yn_complement_adj_noun,"[14.215848214285714, 8.99654017857143, 8.555915178571428, 8.37935267857143, 8.8328125, 8.571986607142858, 8.794642857142858, 9.115178571428572, 8.887611607142857, 8.789620535714286, 9.124665178571428, 9.004129464285715, 9.263727678571428, 9.279910714285714, 9.248660714285714, 8.877790178571429, 8.780022321428572, 8.56489955357143, 8.635546875, 8.570089285714285, 8.199793788364955, 8.180735996791295, 8.123574393136161, 8.30360107421875, 7.885515921456474, 6.873820086887904, 6.869653647286551, 5.410543891361781, 4.323388954571315, 3.5501308713640487, 2.653909182548523, 1.966338562965393, 1.5392074959618705]","[14.392857142857142, 9.017075892857143, 8.59810267857143, 8.35078125, 8.756919642857143, 8.507924107142857, 8.74263392857143, 9.045758928571429, 8.88236607142857, 8.674107142857142, 9.056919642857142, 9.029575892857142, 9.291852678571429, 9.26908482142857, 9.2125, 8.854017857142857, 8.805357142857142, 8.529854910714286, 8.628962053571428, 8.509486607142858, 8.145775931222099, 8.01557835170201, 8.015057373046876, 8.21287841796875, 7.817798287527902, 6.79459296635219, 6.899090031215123, 5.392090347834996, 4.352921904836382, 3.719712175641741, 2.9648741040910993, 2.550037452152797, 1.8292446306773595]"
6702,britllm/britllm-3b-v0.1,cy_ccg_train:01053,gerddorol,"Fe fydd lle teilwng i'r iaith Wyddeleg unwaith eto mewn gŵyl gerddorol penwythnos nesaf, diolch i waith diflino'r mudiad Conradh na Gaeilge.","Fe fydd lle teilwng i'r iaith Wyddeleg unwaith eto mewn gŵyl cerddorol penwythnos nesaf, diolch i waith diflino'r mudiad Conradh na Gaeilge.",cerddorol,SM,MS,fem_sing_noun_modifier,"[13.850571361940299, 9.22149020522388, 8.762272621268657, 8.952804337686567, 9.363164645522389, 9.257929104477611, 9.462978078358208, 9.36444729477612, 9.415345149253731, 8.967030083955224, 9.403451492537313, 9.116560750932836, 9.056873833955224, 8.813636893656716, 8.803477728544776, 8.729812849813433, 8.433608325559701, 8.431844682835822, 8.113485307835822, 8.092030083955224, 8.075783800722947, 7.9507929104477615, 7.716117289528918, 7.679129984841418, 7.312004430970149, 6.855261389888934, 5.705256618670563, 5.151891267121727, 4.049669753259687, 3.3172682915160907, 2.69063389835073, 2.2417276777438264, 2.044405723685649]","[13.874585700757576, 9.281782670454545, 8.845022490530303, 8.974994081439394, 9.324070785984848, 9.215317234848484, 9.448863636363637, 9.315903172348484, 9.450757575757576, 9.163677793560606, 9.537819602272727, 9.233013731060606, 9.103101325757576, 8.845377604166666, 8.896750710227273, 8.803918087121213, 8.471694483901516, 8.525153882575758, 8.142770478219697, 8.126287286931818, 8.186610366358902, 8.112744880445076, 7.840437455610796, 7.747595584753788, 7.369672370679451, 6.909521738688151, 5.732778664791223, 5.104209251476057, 4.019270078702406, 3.308515032132467, 2.7323367089936226, 2.347072599512158, 2.1375569701194763]"
6703,britllm/britllm-3b-v0.1,cy_ccg_test:00841,gyfoethog,Mae'r naws yn llac ac yn ysgafn ond hefyd yn gyfoethog â chydnabyddiaeth o frwydrau hanesyddol lleol a rhyngwladol.,Mae'r naws yn llac ac yn ysgafn ond hefyd yn cyfoethog â chydnabyddiaeth o frwydrau hanesyddol lleol a rhyngwladol.,cyfoethog,SM,MS,yn_complement_adj_noun,"[14.434375, 9.444205729166667, 8.979296875, 9.076985677083334, 9.413736979166666, 9.300520833333334, 9.898697916666666, 9.9083984375, 9.670377604166667, 9.36953125, 9.258984375, 9.170052083333333, 8.861442057291667, 8.595296223958334, 9.481608072916666, 9.547802734375, 9.066796875, 8.9714599609375, 8.892789713541667, 8.629931640625, 8.649515787760416, 8.458561197916667, 8.081641642252604, 7.713187662760417, 7.187255859375, 6.372533925374349, 5.638090852896372, 4.858097660541534, 3.611787231763204, 3.027657453219096, 2.5105053385098777, 2.0606609265009563, 1.6320040980974833]","[14.341366525423728, 9.451072563559322, 8.986361228813559, 9.091796875, 9.41790254237288, 9.344941737288135, 9.88572563559322, 9.893802966101696, 9.668895656779661, 9.497682733050848, 9.408931408898304, 9.28224311440678, 9.03664592161017, 8.66939221398305, 9.52543200476695, 9.656448622881356, 9.211218882415254, 9.123319981461865, 9.08057468220339, 8.773768538135593, 8.69568698689089, 8.4912109375, 8.129850743180615, 7.719906564486229, 7.191724874205509, 6.323620553744042, 5.523636013774548, 4.667829364033069, 3.490503024246733, 2.930701878111241, 2.446125374001972, 2.0351584866895513, 1.7184845067686954]"
6704,britllm/britllm-3b-v0.1,cy_ccg_train:00052,lenwi,"Mewn ymateb i bryderon Gruffydd Aled Williams, mae Prifysgol Aberystwyth wedi cadarnhau ei bod yn fwriad i lenwi'r Gadair wag.","Mewn ymateb i bryderon Gruffydd Aled Williams, mae Prifysgol Aberystwyth wedi cadarnhau ei bod yn fwriad i llenwi'r Gadair wag.",llenwi,SM,L,i,"[13.655033299180328, 8.945568647540984, 8.415535348360656, 8.392225922131148, 8.868884477459016, 8.875896516393443, 8.74109887295082, 8.939869364754099, 8.58712218237705, 8.59451844262295, 8.655225409836065, 8.418577100409836, 8.198194159836065, 8.026495261270492, 8.05283043032787, 8.10199474897541, 7.745069159836065, 7.716068455430328, 7.730628842213115, 7.669197457735656, 7.54798363857582, 7.398708656185963, 7.265436954185611, 7.4725410586497825, 6.922291489898181, 6.953529482982198, 6.060352716289583, 5.053007125854492, 3.5389838609539095, 2.9987446401940017, 2.610166000538185, 2.0903683822663104, 1.7864044552943745]","[13.641444052419354, 8.820879536290322, 8.293819304435484, 8.253150201612904, 8.794638356854838, 8.766192036290322, 8.601940524193548, 8.795362903225806, 8.42445816532258, 8.474609375, 8.492754536290322, 8.307365171370968, 8.157100554435484, 7.960874495967742, 7.966544858870968, 8.006631174395162, 7.690177671370968, 7.674844065020161, 7.639175907258065, 7.563764018397177, 7.399386498235887, 7.234375, 7.18652202237037, 7.364178442185925, 6.818915828581779, 6.892696134505734, 6.025932435066469, 5.038297207124772, 3.6167638224940144, 3.085893679049707, 2.601071342345207, 2.1719391192159345, 1.8473781501093218]"
6705,britllm/britllm-3b-v0.1,cy_ccg_dev:00221,destun,"Mae'r gymuned lechi agos hon ym Mro Ffestiniog wedi bod yn destun sbort dros y blynyddoedd, mae'n wir; un jôc yw nad ydy hi byth yn stopio glawio ym Mlaenau, cyhuddiad mae'r preswylwyr yn ei wadu'n chwyrn – ac yn siriol.","Mae'r gymuned lechi agos hon ym Mro Ffestiniog wedi bod yn testun sbort dros y blynyddoedd, mae'n wir; un jôc yw nad ydy hi byth yn stopio glawio ym Mlaenau, cyhuddiad mae'r preswylwyr yn ei wadu'n chwyrn – ac yn siriol.",testun,SM,MS,yn_complement_adj_noun,"[14.382672991071429, 9.289306640625, 8.949916294642858, 8.939522879464286, 9.439104352678571, 9.429338727678571, 9.717424665178571, 10.112862723214286, 9.686453683035714, 9.4327392578125, 9.489903041294642, 9.421229771205358, 9.369968959263392, 9.0577392578125, 9.045096261160714, 9.315089634486608, 8.878330775669642, 8.79744393484933, 9.314300537109375, 9.32091304234096, 9.33833748953683, 9.036604869578566, 8.598097349916186, 8.735197475978307, 8.456812143325806, 7.443858764001301, 6.604474955371448, 5.737458058765957, 4.866234184375831, 3.7647423797420094, 3.2736923715897968, 2.9525967612862587, 2.23684846503394]","[14.424176897321429, 9.284981863839286, 8.956298828125, 8.944963727678571, 9.454903738839286, 9.422188895089286, 9.720807756696429, 10.116228376116071, 9.702130998883929, 9.472621372767858, 9.532488141741071, 9.45703125, 9.401406424386161, 9.062268938337054, 9.059587751116071, 9.313555036272321, 8.848131452287946, 8.78472900390625, 9.246364048549108, 9.309603009905134, 9.303846086774554, 9.000621831842832, 8.550941799368177, 8.692703655787877, 8.473477159227643, 7.439271696976253, 6.652846638645444, 5.703719748982361, 4.834210968443325, 3.794917735670294, 3.384904212185315, 3.0208388002855435, 2.3464716162000383]"
6706,britllm/britllm-3b-v0.1,cy_ccg_train:00098,ddelio,"dyna i chi'r gost i'r gwasanaeth iechyd o ddelio ag anafiadau a darparu triniaeth; y gost i'r gwasanaethau cymdeithasol neu'r adran tai - a gwelsoch fel yr oedd y tŷ yn y fideo wedi ei ddifrodi'n llwyr - a dyna'r gost o ailgartrefu teuluoedd, a'u cynnal ar ôl y difrod hwnnw.","dyna i chi'r gost i'r gwasanaeth iechyd o delio ag anafiadau a darparu triniaeth; y gost i'r gwasanaethau cymdeithasol neu'r adran tai - a gwelsoch fel yr oedd y tŷ yn y fideo wedi ei ddifrodi'n llwyr - a dyna'r gost o ailgartrefu teuluoedd, a'u cynnal ar ôl y difrod hwnnw.",delio,SM,L,o,"[13.967974290780141, 9.177388076241135, 8.83167109929078, 9.023880762411348, 9.46343085106383, 9.459538453014185, 9.657967641843971, 9.777710826684396, 9.513865802304965, 9.396363170434396, 9.464428191489361, 9.452141511524824, 9.360365414450355, 9.31272855718085, 9.499995671265514, 9.29913979388298, 9.182367852393616, 8.972445007757091, 9.075884447030141, 8.978086214539006, 9.017792830230496, 8.812541555851064, 8.51439217641844, 8.601939965647164, 8.123719993212545, 7.482348935823914, 6.434501756167581, 5.275718818319604, 4.375109002945271, 3.6615595403292502, 2.88499190452251, 2.43833375146203, 1.8136191968376756]","[13.93900669642857, 9.169838169642857, 8.843722098214286, 9.02255859375, 9.454771205357142, 9.477943638392857, 9.689090401785714, 9.81709681919643, 9.566029575892857, 9.425533621651786, 9.491071428571429, 9.450474330357142, 9.352643694196429, 9.282498604910714, 9.474884033203125, 9.275, 9.173887416294642, 8.95966796875, 9.081361607142858, 8.967550223214285, 9.011056082589286, 8.829806082589286, 8.523779296875, 8.61222446986607, 8.116696166992188, 7.4719992501395085, 6.431999812807356, 5.279917498997279, 4.413820002760206, 3.691075532776969, 2.94038633448737, 2.4723673062665124, 1.8591915224279676]"
6707,britllm/britllm-3b-v0.1,cy_ccg_train:01203,rannau,"Mae nifer o gwmnïau bysiau'n rhedeg gwasanaethau cyson o wahanol rannau o'r Cymoedd a thu hwnt i'r orsaf fysiau yng nghanol Pontypridd, sydd rhyw dri munud o gerdded o'r Maes.","Mae nifer o gwmnïau bysiau'n rhedeg gwasanaethau cyson o wahanol rhannau o'r Cymoedd a thu hwnt i'r orsaf fysiau yng nghanol Pontypridd, sydd rhyw dri munud o gerdded o'r Maes.",rhannau,SM,MS,adj_before_noun,"[14.885050912921349, 9.41235077247191, 8.943688553370787, 8.984375, 9.32325316011236, 9.483255793539326, 9.657303370786517, 9.512519750702246, 9.39698911516854, 9.288980205407304, 9.18190122454354, 9.253560612710674, 9.177542354283707, 9.072166871488765, 9.096615223402388, 9.154763211025282, 8.976677712429776, 8.787383690308989, 8.88841950491573, 8.68921721383427, 8.692190791783707, 8.859704178370787, 8.544801176264045, 8.65939913974719, 8.246868690747894, 7.640210783883427, 6.940915170680271, 5.565785524550448, 3.945844598030776, 3.41274594590905, 2.5525218034058472, 1.6719197597396507, 1.3616681380218334]","[14.90603054775281, 9.425869030898877, 8.992758075842696, 9.03853581460674, 9.352747542134832, 9.483782478932584, 9.641458918539326, 9.546008163623595, 9.453893082865168, 9.314875570575843, 9.258577839712078, 9.290253028441011, 9.208572902036517, 9.108552054073034, 9.189487414413623, 9.224285682935394, 9.076945444171349, 8.87867582514045, 8.981576983848315, 8.810201237710674, 8.788738807935394, 8.999166081460674, 8.640745698735955, 8.797774754213483, 8.346927942854634, 7.68017029494382, 6.9544078834940875, 5.545734730999121, 3.930023292477211, 3.3871256447909923, 2.5737519277615495, 1.7280207912573653, 1.3955562288841505]"
6708,britllm/britllm-3b-v0.1,cy_ccg_train:01297,greu,"Dywed ei bod yn ""siomedig"" nad yw'r cyngor wedi manteisio i greu ""gwaddol o ran y Gymraeg"" yno.","Dywed ei bod yn ""siomedig"" nad yw'r cyngor wedi manteisio i creu ""gwaddol o ran y Gymraeg"" yno.",creu,SM,L,i,"[13.716438137755102, 8.940369897959183, 8.782525510204081, 8.81461256377551, 9.266023596938776, 9.48373724489796, 9.883051658163266, 9.829799107142858, 9.399314413265307, 9.562539859693878, 9.032734773596939, 8.869419642857142, 8.67090840242347, 8.755879304846939, 8.861945950255102, 8.849609375, 8.492745535714286, 8.499591438137756, 8.534438775510203, 8.155223612882653, 8.135772082270408, 8.460643534757653, 8.513044084821429, 8.520284847337372, 8.068448961997518, 6.857070494671257, 5.766201953498685, 4.9478228822046395, 3.41031898284445, 3.104812952936912, 2.374075716855575, 2.263715374226473, 1.8095948063597387]","[13.529575892857142, 8.91796875, 8.768494897959183, 8.76678093112245, 9.200334821428571, 9.339285714285714, 9.68359375, 9.759725765306122, 9.303093112244898, 9.45133131377551, 9.024364237882653, 8.872289540816327, 8.689881616709183, 8.84588249362245, 8.977299904336734, 8.88524394132653, 8.580596301020408, 8.557387994260203, 8.554268973214286, 8.123555086096939, 8.071338887117347, 8.409712810905612, 8.464744100765307, 8.445652553013392, 8.02177414602163, 6.835608968929368, 5.738291682029257, 4.991277422223773, 3.439372962834884, 3.195541868404466, 2.531450244845176, 2.3773236907258326, 2.0092153768150176]"
6709,britllm/britllm-3b-v0.1,cy_ccg_test:00143,debyg,"Yn wir, mae'n debyg y bu gostyngiad yn nifer y myfyrwyr rhan amser.","Yn wir, mae'n tebyg y bu gostyngiad yn nifer y myfyrwyr rhan amser.",tebyg,SM,MS,yn_complement_adj_noun,"[15.231617647058824, 9.81640625, 9.144990808823529, 8.903607536764707, 9.201056985294118, 9.196346507352942, 9.445886948529411, 9.689108455882353, 9.260569852941176, 9.405847886029411, 9.320484834558824, 9.370670094209558, 9.484647863051471, 9.143669577205882, 9.155129825367647, 9.215604894301471, 9.020105698529411, 8.861960018382353, 8.978917738970589, 8.690314797794118, 8.60791015625, 8.580939797794118, 7.928911994485294, 7.783397001378677, 7.115001005284927, 7.402377577388988, 5.798568669487448, 5.000751270967371, 3.3516249025569245, 2.7962129291366127, 2.2671020416652454, 2.1871658668798557, 1.3341076654546402]","[15.413832720588236, 9.843175551470589, 9.195082720588236, 8.908662683823529, 9.104779411764707, 9.096047794117647, 9.376148897058824, 9.646771599264707, 9.295726102941176, 9.307674632352942, 9.338321461397058, 9.434534409466911, 9.514705882352942, 9.152271943933824, 9.186494715073529, 9.381132238051471, 9.317784926470589, 9.029067095588236, 9.034869025735293, 8.747702205882353, 8.631175321691176, 8.577952665441176, 7.955767463235294, 7.814295151654412, 7.023785759420956, 7.339633436763988, 5.791339285233441, 5.0160243651446175, 3.538242992232828, 3.1110484529944027, 2.6519593280904434, 2.722877470886006, 1.606325692990247]"
6710,britllm/britllm-3b-v0.1,cy_ccg_test:00579,ddau,Llofruddiwyd ef gan ei ddau hanner-brawd a chuddiwyd ei gorff fe na ellid dod o hyd iddo.,Llofruddiwyd ef gan ei dau hanner-brawd a chuddiwyd ei gorff fe na ellid dod o hyd iddo.,dau,SM,L,ei,"[13.879161005434783, 8.9296875, 8.248683763586957, 8.474269701086957, 9.164487092391305, 9.369735054347826, 9.572350543478262, 9.952360733695652, 9.292459239130435, 9.280570652173912, 8.995754076086957, 9.323666779891305, 9.228982676630435, 9.200662364130435, 9.265794836956522, 8.991677989130435, 8.767408288043478, 8.806810461956522, 8.82922894021739, 8.208347486413043, 8.125212296195652, 7.767514436141305, 8.238509468410326, 8.538448167883832, 7.860064299210258, 8.11574305658755, 7.996684115865956, 6.812609755474588, 5.9390873701676075, 4.3857300177864404, 3.484482143236243, 2.452192319476086, 2.011418482531672]","[13.887586805555555, 8.883333333333333, 8.239800347222221, 8.468315972222221, 9.05703125, 9.340798611111111, 9.543923611111111, 9.941145833333334, 9.29704861111111, 9.190972222222221, 9.003385416666667, 9.32404513888889, 9.222743055555556, 9.198784722222221, 9.2171875, 8.952517361111111, 8.731770833333334, 8.869965277777778, 8.877951388888889, 8.276171875, 8.152951388888889, 7.802821180555555, 8.131222873263889, 8.478148057725694, 7.729567464192709, 7.970713127983941, 7.923319413926866, 6.837867863972982, 5.826113382975261, 4.429800309075249, 3.630288579728868, 2.6851018190383913, 2.296754460864597]"
6711,britllm/britllm-3b-v0.1,cy_ccg_train:01346,Wanwyn,Cynnes braf felly ar bnawn o Wanwyn.,Cynnes braf felly ar bnawn o Gwanwyn.,Gwanwyn,SM,L,o,"[13.582275390625, 9.60791015625, 9.330810546875, 9.442626953125, 10.111572265625, 10.65234375, 11.2900390625, 11.03857421875, 10.342529296875, 10.05224609375, 9.776123046875, 9.970458984375, 9.772705078125, 9.4930419921875, 9.1217041015625, 9.037841796875, 8.5426025390625, 8.474609375, 8.90814208984375, 8.67974853515625, 8.341583251953125, 8.06884765625, 8.007562637329102, 8.618979454040527, 8.675612896680832, 8.246541500091553, 7.918099641799927, 7.394629895687103, 6.563907444477081, 6.326913237571716, 5.70217202603817, 4.700052559375763, 3.812584787607193]","[13.598388671875, 9.561279296875, 9.408447265625, 9.46923828125, 10.04833984375, 10.674560546875, 11.2666015625, 11.33056640625, 10.269775390625, 10.0369873046875, 9.92919921875, 10.1693115234375, 10.1553955078125, 9.5819091796875, 9.12548828125, 9.20233154296875, 8.848236083984375, 8.517990112304688, 9.03125, 8.674468994140625, 8.052474975585938, 7.917789459228516, 7.899885177612305, 8.317597389221191, 7.99104318022728, 7.589071273803711, 7.390152454376221, 6.4086127281188965, 5.686022102832794, 5.329055190086365, 5.052433028817177, 4.373131811618805, 3.705285742878914]"
6712,britllm/britllm-3b-v0.1,cy_ccg_test:00582,geisio,"Nid yn unig yw ein gwaith ni i geisio dod o hyd i atebion arbed ein hinsawdd, mae'n ddyletswydd arnom i ysbrydoli ac addysgu gwyddonwyr y dyfodol","Nid yn unig yw ein gwaith ni i ceisio dod o hyd i atebion arbed ein hinsawdd, mae'n ddyletswydd arnom i ysbrydoli ac addysgu gwyddonwyr y dyfodol",ceisio,SM,L,i,"[14.537403681506849, 9.366652397260275, 8.764608304794521, 8.750749143835616, 9.224983946917808, 9.038313356164384, 9.332646618150685, 9.417540667808218, 9.321222174657533, 8.879441352739725, 9.036948844178083, 9.154403895547945, 9.138002996575343, 8.780072773972602, 8.953151755136986, 8.983211151541095, 8.676369863013699, 8.480227953767123, 8.590031035958905, 8.808473351883562, 8.66851263176905, 8.661103340044413, 8.827669326573202, 8.67040095917166, 8.624199854184504, 7.9276799241157425, 6.99452901866338, 5.711838029835322, 4.463597781037631, 3.071766446714532, 2.3661655122286653, 1.7212223206480888, 1.3102158716280166]","[14.57689426369863, 9.412938784246576, 8.845569349315069, 8.860231164383562, 9.347683005136986, 9.148705051369863, 9.39597602739726, 9.54232662671233, 9.42123287671233, 9.095355308219178, 9.206094820205479, 9.309610445205479, 9.273491010273972, 8.862585616438356, 9.091636344178083, 9.102084225171232, 8.818172089041095, 8.627434717465754, 8.702456121575343, 8.95703125, 8.758343004200556, 8.696941846037564, 8.79470699780608, 8.698504722281678, 8.686810219124572, 8.017438183092091, 7.020945300794628, 5.773998574034809, 4.519056490022842, 3.130157369456879, 2.397080258147357, 1.7934575342152217, 1.3931642329856142]"
6713,britllm/britllm-3b-v0.1,cy_ccg_dev:00406,dref,"Mae ymgyrch wedi bod i ehangu addysg Gymraeg yn y dref ers hanner canrif, a gyda'r ymgynghori wedi dod i ben ddiwedd mis Ionawr, dyma'r agosaf, yn ôl ymgyrchwyr, maen nhw wedi dod at wireddu'r nod.","Mae ymgyrch wedi bod i ehangu addysg Gymraeg yn y tref ers hanner canrif, a gyda'r ymgynghori wedi dod i ben ddiwedd mis Ionawr, dyma'r agosaf, yn ôl ymgyrchwyr, maen nhw wedi dod at wireddu'r nod.",tref,SM,MS,def_art_fem_sing_noun,"[13.72571491745283, 8.801813089622641, 8.305977299528301, 8.305903596698114, 8.83462927476415, 8.83444501768868, 9.099793632075471, 9.337337853773585, 8.888377063679245, 8.89902712264151, 8.739534198113208, 8.724388266509434, 8.643867924528301, 8.666586821933961, 8.83059404481132, 8.660193101415095, 8.382075471698114, 8.344791052476415, 8.636783239976415, 8.734315116450471, 8.819059551886792, 9.132696187721109, 9.09342467110112, 8.702754182635614, 8.51171184035967, 8.045008965258328, 7.113691941747126, 5.727097421322229, 4.088463351411639, 2.999891177663263, 2.2949332853533186, 1.8736386636518083, 1.3766066881845582]","[13.700140035377359, 8.806935436320755, 8.311762971698114, 8.290131191037736, 8.840912441037736, 8.845131928066039, 9.138782429245284, 9.388856132075471, 8.978405070754716, 8.969063237028301, 8.802881780660377, 8.808243661556604, 8.701006043632075, 8.733877505896226, 8.870927918632075, 8.695459905660377, 8.42300818101415, 8.378915462853774, 8.691397037146226, 8.767071418042454, 8.843584168632075, 9.135164080925708, 9.073599185583726, 8.623846953769899, 8.440020867113796, 8.004409933989903, 7.038465175988539, 5.645843505859375, 4.053665979853216, 2.9968775488295645, 2.3330100774765015, 1.9514428084751345, 1.470066415813734]"
6714,britllm/britllm-3b-v0.1,cy_ccg_test:00838,werth,"Mae'r darn o'r ynys sydd ar werth wedi bod yn nwylo Prifysgol Bangor ers yr 1970au, a than yn ddiweddar bu'n lleoliad ar gyfer canolfan ymchwil gwyddonol.","Mae'r darn o'r ynys sydd ar gwerth wedi bod yn nwylo Prifysgol Bangor ers yr 1970au, a than yn ddiweddar bu'n lleoliad ar gyfer canolfan ymchwil gwyddonol.",gwerth,SM,L,ar,"[14.4560546875, 8.9873046875, 8.4533203125, 8.310595703125, 8.572119140625, 8.643994140625, 8.9209228515625, 8.911767578125, 8.9133544921875, 8.95106201171875, 8.7783447265625, 8.7787353515625, 8.60125732421875, 8.50062255859375, 8.5095947265625, 8.43172607421875, 8.07789306640625, 8.04317626953125, 8.34979248046875, 8.3262451171875, 8.195086669921874, 7.867762756347656, 7.581439971923828, 7.440704345703125, 7.226228332519531, 6.290016937255859, 5.904172325134278, 4.979080533981323, 3.6190794110298157, 2.8782499462366102, 2.433645725250244, 1.9363747090101242, 1.346945895254612]","[14.431664737654321, 8.945481288580247, 8.403115354938272, 8.317322530864198, 8.632233796296296, 8.711226851851851, 9.009138695987655, 9.025462962962964, 9.043016975308642, 8.983241705246913, 8.876494984567902, 8.82052951388889, 8.619056230709877, 8.55688175154321, 8.545922550154321, 8.507065007716049, 8.09400318287037, 8.029152199074074, 8.325478636188272, 8.226875964506172, 8.15552662037037, 7.916463216145833, 7.515418535397377, 7.35425708912037, 7.091215157214506, 6.312380190248843, 5.878581388497058, 4.920159210393458, 3.5940290292104087, 2.9188235806830134, 2.443468673729602, 1.929812928776682, 1.519076896302494]"
6715,britllm/britllm-3b-v0.1,cy_ccg_train:01215,Ddiwrnod,"Os oes gennych ddiddordeb mewn astudio cwrs israddedig, cewch flas go iawn ar fywyd prifysgol trwy ddod i Ddiwrnod Agored.","Os oes gennych ddiddordeb mewn astudio cwrs israddedig, cewch flas go iawn ar fywyd prifysgol trwy ddod i Diwrnod Agored.",Diwrnod,SM,L,i,"[14.47890625, 9.415071614583333, 8.831966145833333, 8.865755208333333, 9.10576171875, 9.274055989583333, 9.600065104166667, 9.299055989583334, 9.293302408854167, 9.395784505208333, 8.873504638671875, 8.742860921223958, 8.692069498697917, 8.381388346354166, 8.553318277994792, 8.485504150390625, 8.250079345703124, 8.042142740885417, 8.28101806640625, 8.108469136555989, 8.287581380208334, 8.119043986002604, 7.960418701171875, 8.15555191040039, 7.706881586710612, 7.507676569620768, 6.751735774676005, 5.2114419142405195, 4.008322145541509, 3.3085723082224527, 2.2458040555318197, 1.7082331279913585, 1.1412368973096212]","[14.477489406779661, 9.433759269067796, 8.896120233050848, 8.908832097457626, 9.175814353813559, 9.323358050847459, 9.680515095338983, 9.361460540254237, 9.390509136652541, 9.469387248411017, 8.893304339909959, 8.768006405587924, 8.714575816009004, 8.45180705442267, 8.645139532574152, 8.546566203489142, 8.291889255329714, 8.104838225801112, 8.350420418432204, 8.133718716896187, 8.35546875, 8.144484697762183, 8.012509103548728, 8.147124468269995, 7.687022710250596, 7.482927128420037, 6.738690836954925, 5.222092798200705, 4.108278478606272, 3.430100915795666, 2.408705458802692, 1.896307078458495, 1.2477537575414626]"
6716,britllm/britllm-3b-v0.1,cy_ccg_train:00291,ddarlledu,"Mae'n cael ei ddarlledu yn helaeth yn y cyfryngau, yn cynnwys y teledu, radio a'r wasg leol a chenedlaethol.","Mae'n cael ei darlledu yn helaeth yn y cyfryngau, yn cynnwys y teledu, radio a'r wasg leol a chenedlaethol.",darlledu,SM,L,ei,"[14.540462853773585, 9.350678066037736, 8.740934551886792, 8.86711379716981, 9.22987912735849, 9.493219339622641, 9.441701061320755, 9.45865271226415, 9.129201061320755, 8.904591686320755, 8.775869693396226, 8.59367629716981, 8.440374410377359, 8.27656987028302, 8.560362617924529, 8.584426591981131, 8.491892688679245, 8.361751916273585, 8.494674970518869, 8.0986328125, 8.25646281692217, 8.169300007370284, 7.800575112396816, 8.085460734817216, 7.7945844542305425, 7.553384025141878, 6.296647845574145, 5.093707341068196, 3.717598361789056, 2.668699622154236, 1.8681988986033313, 1.287311315536499, 1.045889307867806]","[14.485802283653847, 9.332632211538462, 8.817007211538462, 8.875150240384615, 9.181640625, 9.434420072115385, 9.386643629807692, 9.411583533653847, 9.063927283653847, 8.80254657451923, 8.729604867788462, 8.554950420673077, 8.33251953125, 8.205341045673077, 8.547438401442308, 8.579064002403847, 8.481182391826923, 8.300161508413462, 8.438307542067308, 8.024207481971153, 8.088223970853365, 8.057326096754808, 7.696493295522837, 8.005395155686598, 7.812407493591309, 7.586733597975511, 6.373010635375977, 5.285038760075202, 3.8867735243760624, 2.7668124047609477, 1.9561096475674555, 1.3765079126908228, 1.0627774344040797]"
